program,proxyProject,proxyConfig,name,component,subcomponent,materialCategory,materialName,substanceGroup,substanceName,productGroup,productLine,status,massMobilizedBioCert,massMobilizedPrimary,massMobilizedRcCert,massMobilizedRen,massShippedBioCert,massShippedPrimary,massShippedRcCert,massShippedRen,materialMassShipped,materialMassMobilized,date,lastUpdated
SP100,,,Smartphone A,Housing,Housing,Aluminum,Ni,Aluminum,Ni,Phone,,active,0,1.4459133717708055,1.1830200314488408,0,0,1.4459133717708055,1.1830200314488408,0,2.628933403219646,2.628933403219646,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Housing,Housing,Aluminum,Fe,Aluminum,Fe,Phone,,active,0,15.899902482693424,13.00901112220371,0,0,15.899902482693424,13.00901112220371,0,28.908913604897133,28.908913604897133,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Housing,Housing,Aluminum,Ti,Aluminum,Ti,Phone,,active,0,12.90418414553577,10.557968846347448,0,0,12.90418414553577,10.557968846347448,0,23.46215299188322,23.46215299188322,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Battery,Battery,Elements,Li,Elements,Li,Phone,,active,0,0.4431973509565522,0.23864472743814347,0,0,0.4431973509565522,0.23864472743814347,0,0.6818420783946957,0.6818420783946957,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Battery,Battery,Elements,Mn,Elements,Mn,Phone,,active,0,1.3065444066066574,0.7035239112497385,0,0,1.3065444066066574,0.7035239112497385,0,2.010068317856396,2.010068317856396,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Battery,Battery,Elements,B,Elements,B,Phone,,active,0,3.2443674763501704,1.7469671026500917,0,0,3.2443674763501704,1.7469671026500917,0,4.991334579000262,4.991334579000262,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Battery,Battery,Elements,Ti,Elements,Ti,Phone,,active,0,8.394921708665468,4.520342458512174,0,0,8.394921708665468,4.520342458512174,0,12.915264167177643,12.915264167177643,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Battery,Battery,Elements,Si,Elements,Si,Phone,,active,0,7.826348476200838,4.21418764103122,0,0,7.826348476200838,4.21418764103122,0,12.040536117232058,12.040536117232058,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Battery,Battery,Elements,Al,Elements,Al,Phone,,active,0,9.984620581220316,5.376334159118631,0,0,9.984620581220316,5.376334159118631,0,15.360954740338947,15.360954740338947,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Cover_glass,Cover_glass,Glass,Sn,Glass,Sn,Phone,,active,0,4.5697004911346015,0.6231409760638094,0,0,4.5697004911346015,0.6231409760638094,0,5.192841467198411,5.192841467198411,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Cover_glass,Cover_glass,Glass,Ni,Glass,Ni,Phone,,active,0,2.2271239291220484,0.303698717607552,0,0,2.2271239291220484,0.303698717607552,0,2.5308226467296002,2.5308226467296002,2025-01-15 10:00:00,2025-06-01
SP100,,,Smartphone A,Cover_glass,Cover_glass,Glass,Cu,Glass,Cu,Phone,,active,0,1.0176975425706236,0.13877693762326684,0,0,1.0176975425706236,0.13877693762326684,0,1.1564744801938904,1.1564744801938904,2025-01-15 10:00:00,2025-06-01
